spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
not spam,1,1,0,0,2012-02-28T16:00:12Z,0,0,0,no,0,0,0,0.298,12,text,0,1,0,0,small
not spam,0,1,0,0,2012-02-28T16:06:53Z,0,0,0,no,0,0,0,9.55,196,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-02-28T17:28:24Z,0,0,0,no,0,0,0,9.792,135,text,0,0,0,1,small
not spam,0,1,0,1,2012-02-28T17:34:33Z,0,0,0,no,0,0,0,2.508,48,text,1,0,0,1,none
not spam,1,1,0,0,2012-02-28T17:48:41Z,0,0,0,no,0,0,0,12.82,174,text,0,0,0,0,small
not spam,1,1,0,0,2012-02-28T17:29:17Z,0,0,0,no,0,0,0,9.946,137,text,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T18:30:11Z,0,0,0,no,0,0,0,4.191,82,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T18:25:43Z,0,0,0,no,0,0,0,4.283,85,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-02-28T19:37:22Z,0,0,0,no,0,0,0,0.402,20,text,0,0,0,0,small
not spam,0,1,0,1,2012-02-28T20:01:16Z,0,0,0,no,0,0,0,0.696,23,text,1,0,0,0,small
not spam,0,1,0,0,2012-02-29T01:42:12Z,0,1,0,no,0,0,0,14.64,176,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-02-28T21:03:33Z,0,0,0,no,0,0,0,24.582,624,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T21:06:51Z,0,0,0,no,0,0,0,25.295,636,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T21:08:33Z,0,0,0,no,0,0,0,25.361,638,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T21:08:48Z,0,0,0,no,0,0,0,25.228,636,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-28T21:09:03Z,0,0,0,no,0,0,0,25.056,633,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-02-28T18:55:58Z,0,0,0,no,0,0,0,0.881,22,HTML,1,1,0,0,small
not spam,0,1,0,0,2012-02-28T23:10:31Z,0,0,0,no,0,0,0,25.281,636,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-02-28T23:35:58Z,0,0,0,no,0,0,0,0.137,6,text,1,0,0,0,small
not spam,0,1,0,1,2012-02-28T23:38:05Z,0,0,0,yes,0,0,0,0.382,12,text,1,0,0,0,small
not spam,0,1,0,0,2012-02-29T00:02:19Z,0,0,0,no,0,0,0,26.474,657,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-29T08:16:40Z,0,0,0,no,0,0,0,3.499,66,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-02-29T00:24:15Z,0,0,0,no,0,0,0,7.872,158,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-02-29T13:58:58Z,0,0,0,no,0,0,0,19.928,570,HTML,0,0,0,10,small
not spam,0,1,0,0,2012-02-29T16:04:04Z,0,0,18,no,1,0,0,20.669,408,HTML,0,0,0,22,small
not spam,0,1,0,0,2012-02-29T08:31:11Z,0,0,0,no,0,0,0,18.302,378,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-02-29T18:05:58Z,0,0,0,no,0,0,0,1.285,35,HTML,0,0,0,3,none
not spam,0,1,0,0,2012-02-29T18:23:56Z,0,0,0,no,0,0,0,0.863,23,HTML,0,1,0,2,none
not spam,0,1,0,0,2012-02-29T18:25:28Z,0,0,0,no,0,0,0,0.376,14,HTML,0,0,0,2,none
not spam,0,1,0,0,2012-02-29T13:59:20Z,0,0,2,no,0,0,0,25.263,338,HTML,0,1,0,10,small
not spam,1,1,1,0,2012-02-29T14:28:38Z,0,0,0,no,0,0,0,3.517,84,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-02-29T11:45:00Z,0,0,0,no,0,0,0,7.944,135,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-02-29T20:12:45Z,0,0,0,no,0,0,0,1.285,35,HTML,0,0,0,3,none
not spam,0,1,0,0,2012-02-29T20:17:23Z,0,0,0,no,0,0,0,3.385,88,HTML,0,1,0,0,small
not spam,0,1,0,0,2012-02-29T20:18:04Z,0,0,0,no,0,0,0,0.863,23,HTML,0,1,0,2,none
not spam,0,1,0,0,2012-02-29T20:19:00Z,0,0,0,no,0,0,0,7.979,174,HTML,0,1,0,8,small
not spam,0,1,0,0,2012-02-29T16:03:27Z,0,0,0,no,0,0,0,17.906,321,HTML,0,0,0,14,small
not spam,0,1,0,0,2012-02-29T16:05:57Z,0,0,0,yes,0,0,4,29.059,479,HTML,0,0,0,5,big
not spam,0,1,0,1,2012-02-29T17:54:22Z,0,0,0,no,0,0,0,0.438,14,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-02-29T17:09:27Z,0,0,0,no,0,0,0,27.823,362,text,0,0,0,2,big
not spam,0,1,0,0,2012-02-29T18:29:14Z,0,0,0,no,0,0,0,2.434,42,text,0,0,0,2,none
not spam,1,1,0,0,2012-02-29T18:48:37Z,0,0,0,no,0,0,0,15.462,249,text,0,0,0,0,none
not spam,0,1,0,1,2012-02-29T19:05:48Z,0,0,1,no,0,0,0,0.404,16,text,0,0,0,0,small
not spam,0,1,0,1,2012-02-29T19:06:07Z,0,0,0,no,0,0,0,5.38,61,text,1,0,0,2,small
not spam,0,1,0,1,2012-02-29T19:50:14Z,0,0,6,no,0,0,0,3.665,67,HTML,1,0,0,0,small
not spam,0,1,1,0,2012-02-29T19:07:53Z,0,0,0,no,0,0,0,1.546,40,text,1,0,0,1,small
not spam,0,1,0,0,2012-02-29T21:04:19Z,0,0,0,no,0,0,0,0.542,14,text,0,1,0,0,small
not spam,0,1,0,0,2012-03-01T00:46:42Z,0,0,2,no,0,0,0,53.627,1103,HTML,0,0,0,55,small
not spam,1,1,0,0,2012-02-29T22:03:31Z,0,0,0,no,0,0,0,0.366,19,text,0,0,0,0,small
not spam,0,1,0,0,2012-02-29T19:29:05Z,0,0,0,no,0,0,0,3.336,91,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-02-29T19:42:58Z,0,0,0,no,0,0,0,1.009,28,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-02-29T19:44:42Z,0,0,0,no,0,0,0,0.905,16,HTML,0,0,0,0,big
not spam,0,1,0,1,2012-03-01T01:58:15Z,0,0,0,no,0,0,0,0.402,10,HTML,0,0,0,0,none
not spam,0,1,1,1,2012-02-07T00:25:27Z,0,0,0,no,0,0,0,58.895,1804,text,1,0,0,3,small
not spam,0,1,1,1,2012-02-22T15:01:21Z,0,0,0,no,0,0,0,0.454,13,text,1,0,0,0,small
not spam,0,1,0,1,2012-02-22T21:10:56Z,0,0,0,no,0,0,0,0.97,34,text,1,0,0,0,small
not spam,1,1,0,1,2012-02-22T20:53:24Z,0,3,0,no,0,0,0,0.946,27,HTML,0,0,0,2,none
not spam,0,1,1,0,2012-02-23T18:09:52Z,0,0,0,no,0,0,0,1.094,25,text,1,0,0,0,small
not spam,0,1,1,1,2012-02-24T03:18:58Z,0,0,0,no,0,0,0,1.644,42,text,1,0,0,0,small
not spam,0,1,3,1,2012-02-23T22:35:50Z,0,0,0,no,0,0,0,2.866,42,HTML,1,0,0,2,big
not spam,0,1,3,1,2012-02-24T00:22:13Z,0,0,0,no,0,0,0,3.741,98,HTML,1,0,0,4,small
not spam,1,1,2,1,2012-02-28T18:55:37Z,0,2,0,no,0,0,0,34.01,638,HTML,1,0,0,25,big
not spam,0,1,0,0,2012-02-29T09:47:14Z,0,0,0,no,0,0,0,3.361,59,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-02-29T17:06:25Z,0,0,0,no,0,0,0,9.907,394,HTML,1,0,0,8,big
not spam,0,1,0,1,2012-02-29T23:50:08Z,0,0,0,no,0,0,0,17.2,658,HTML,1,0,0,8,big
not spam,0,1,0,1,2012-03-01T01:42:36Z,0,0,0,no,0,0,0,24.051,890,HTML,1,0,0,8,big
not spam,0,1,0,1,2012-03-01T03:05:26Z,0,0,0,no,0,0,0,31.29,1146,HTML,1,0,0,8,big
not spam,0,1,0,0,2012-02-15T05:43:03Z,0,0,0,no,0,0,0,0.915,15,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-14T08:05:52Z,0,0,0,no,0,0,0,0.727,17,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-12T23:58:10Z,0,0,0,no,0,0,0,0.691,17,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-12T22:42:20Z,0,0,0,no,0,0,0,0.865,15,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-03T09:24:09Z,0,0,5,no,0,0,0,1.072,32,text,0,0,0,0,big
spam,0,1,0,0,2012-02-04T11:11:38Z,0,0,0,no,0,0,0,2.545,35,HTML,0,0,0,0,none
spam,0,1,0,0,2012-02-04T17:11:34Z,0,0,0,no,0,0,0,0.556,9,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-04T22:29:15Z,0,0,0,no,0,0,0,0.991,30,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-04T15:54:23Z,0,2,0,no,0,0,0,0.459,21,text,0,0,0,0,none
spam,0,1,0,0,2012-02-05T13:47:50Z,0,0,0,no,0,0,0,0.499,13,text,0,0,0,0,none
spam,0,1,0,0,2012-02-05T21:06:51Z,0,0,0,no,0,0,0,2.629,106,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-05T17:28:47Z,0,0,0,no,0,0,0,0.383,10,HTML,0,1,0,0,none
spam,0,1,0,0,2012-02-15T00:56:04Z,0,0,0,no,0,0,0,0.685,15,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-07T06:55:08Z,0,0,0,no,0,0,0,2.311,59,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-07T01:15:12Z,0,0,2,no,0,0,0,3.261,50,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-08T02:25:12Z,0,0,3,no,0,0,0,1.404,11,text,0,0,0,0,big
spam,0,1,0,0,2012-02-18T11:01:47Z,0,0,0,no,0,0,0,0.496,13,HTML,0,0,0,0,none
spam,0,1,0,0,2012-02-07T23:01:13Z,0,0,2,no,0,0,0,1.063,30,text,0,0,0,0,big
spam,0,1,0,0,2012-02-08T13:55:14Z,0,0,0,no,0,0,0,1.307,32,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-08T08:00:05Z,0,2,0,no,0,0,0,0.459,21,text,0,0,0,0,none
spam,1,1,0,0,2012-02-09T02:22:46Z,0,2,2,no,0,0,0,0.451,24,text,0,0,0,2,small
spam,0,1,0,0,2012-02-08T10:45:38Z,0,0,0,no,0,0,0,0.667,17,text,0,0,0,0,small
spam,0,1,0,0,2012-02-09T11:25:36Z,0,0,5,no,0,0,0,1.178,33,text,0,0,0,0,small
spam,0,1,23,0,2012-02-09T04:31:40Z,0,0,0,no,0,0,0,0.041,4,text,0,0,0,0,none
spam,0,1,0,0,2012-02-08T19:51:21Z,0,0,0,no,0,0,0,16.65,519,HTML,0,0,0,6,small
spam,0,1,0,0,2012-02-08T04:50:43Z,0,0,0,no,0,0,0,1.734,41,HTML,0,0,0,0,none
spam,0,1,0,0,2012-02-09T09:32:51Z,0,0,0,no,0,0,0,0.696,20,text,0,0,0,1,small
spam,0,1,0,0,2012-02-08T17:01:51Z,0,0,0,yes,0,0,1,3.208,48,text,0,0,0,2,big
spam,0,1,0,0,2012-02-09T16:23:05Z,0,0,0,no,0,0,0,4.382,86,HTML,0,0,0,6,small
spam,0,1,0,0,2012-02-10T03:33:45Z,0,0,0,no,0,0,0,0.677,17,text,0,0,0,0,small
spam,0,1,0,0,2012-02-09T19:32:15Z,0,0,0,no,0,0,0,1.441,14,text,0,0,0,0,none
spam,0,1,0,0,2012-02-09T23:37:59Z,0,0,2,no,0,0,0,3.281,65,text,0,0,0,0,small
spam,0,1,0,0,2012-02-10T08:16:59Z,0,0,0,no,0,0,0,3.126,2,text,0,0,0,0,none
spam,1,1,0,0,2012-02-10T10:08:31Z,0,2,0,no,0,0,0,0.424,22,text,0,0,0,0,none
spam,0,1,0,0,2012-02-10T10:12:17Z,0,0,0,no,0,0,0,1.278,2,text,0,0,0,0,none
spam,0,1,0,0,2012-02-10T08:54:41Z,0,0,0,no,0,0,0,0.698,20,text,0,0,0,1,small
spam,0,1,19,0,2012-02-10T12:53:18Z,0,0,0,no,0,0,0,0.053,4,text,0,0,0,0,none
spam,0,1,0,0,2012-02-09T08:16:17Z,0,0,2,no,0,0,0,0.9,23,text,0,0,0,0,small
spam,0,1,0,0,2012-02-10T17:28:32Z,0,0,0,no,0,0,0,0.327,14,text,0,0,0,1,small
spam,0,1,0,0,2012-02-10T16:07:02Z,0,0,0,no,0,0,0,1.86,45,HTML,0,0,0,1,big
spam,0,1,0,0,2012-02-10T21:10:56Z,0,0,0,no,0,0,0,2.598,35,HTML,0,0,0,0,none
spam,0,1,0,0,2012-02-11T00:59:49Z,0,2,0,no,0,0,0,0.341,18,text,0,0,0,0,none
spam,0,1,0,0,2012-02-11T10:06:14Z,0,0,0,no,0,0,0,1.91,68,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-11T22:15:24Z,0,0,0,no,1,0,0,1.641,26,HTML,0,1,0,2,none
spam,0,1,0,0,2012-02-12T03:28:12Z,0,0,0,no,0,0,0,1.84,67,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-12T08:55:17Z,0,0,0,no,0,0,0,0.576,17,text,0,0,0,0,small
spam,0,1,0,0,2012-02-12T08:52:44Z,0,0,0,no,0,0,0,0.576,17,text,0,0,0,0,small
spam,1,1,0,0,2012-02-13T08:18:05Z,0,2,0,no,0,0,0,0.558,23,text,0,0,0,1,none
spam,0,1,0,0,2012-02-13T08:18:05Z,0,0,0,no,0,0,0,13.435,200,text,0,0,0,0,big
spam,0,1,0,0,2012-02-13T20:47:30Z,0,0,2,no,0,0,0,0.998,19,text,0,0,0,0,small
spam,0,1,0,0,2012-02-13T12:15:00Z,0,0,0,no,0,0,0,0.574,18,HTML,0,0,1,0,none
spam,0,1,0,0,2012-02-13T16:16:44Z,0,0,0,no,0,0,0,0.679,30,text,0,0,0,0,small
spam,0,1,0,0,2012-02-14T03:10:42Z,0,0,2,no,0,0,0,1.226,31,text,0,0,0,0,small
spam,0,1,0,0,2012-02-14T10:05:27Z,0,0,2,no,0,0,0,0.476,16,text,0,0,0,0,small
spam,0,1,0,0,2012-02-14T11:01:06Z,0,0,0,no,0,0,0,5.878,82,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-14T11:17:18Z,0,0,2,no,0,0,0,0.9,23,text,0,0,0,0,small
spam,0,1,0,0,2012-02-15T07:18:08Z,0,0,0,no,0,0,0,0.066,3,text,0,0,0,0,none
spam,0,1,0,0,2012-02-14T22:36:10Z,0,0,0,no,0,0,0,0.469,18,text,0,0,0,1,small
spam,0,1,0,0,2012-02-14T19:45:19Z,0,2,0,no,0,0,0,0.459,21,text,0,0,0,0,none
spam,0,1,0,0,2012-02-15T05:18:09Z,0,0,7,no,0,0,0,2.561,15,text,0,1,0,1,small
spam,0,1,0,0,2012-02-16T02:03:12Z,0,0,2,no,0,0,0,0.994,19,text,0,0,0,0,small
spam,0,1,0,0,2012-02-16T04:56:28Z,0,0,0,no,0,0,0,0.791,16,text,0,0,0,0,none
spam,0,1,0,0,2012-02-16T04:57:09Z,0,0,0,no,0,0,0,0.42,12,text,0,0,0,0,none
spam,0,1,0,0,2012-02-16T10:37:25Z,0,0,0,no,0,0,0,1.392,14,text,0,0,0,0,none
not spam,0,1,0,0,2012-02-16T23:40:57Z,0,0,0,no,0,0,0,22.475,319,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-16T15:12:03Z,0,0,2,no,0,0,0,0.67,17,text,0,1,0,0,small
spam,0,1,0,0,2012-02-17T05:43:34Z,0,0,0,no,0,0,0,3.01,111,HTML,0,1,0,1,big
spam,0,1,0,0,2012-02-17T23:25:43Z,0,0,0,no,0,0,0,1.301,13,text,0,0,0,0,small
spam,0,1,0,0,2012-02-17T12:24:54Z,0,0,0,no,0,0,0,1.391,14,text,0,0,0,0,none
spam,0,1,0,0,2012-02-17T15:50:20Z,0,0,0,no,0,0,0,1.396,14,text,0,0,0,0,none
spam,0,1,0,0,2012-02-17T22:04:23Z,0,0,0,no,0,0,0,1.396,14,text,0,0,0,0,none
spam,0,1,0,0,2012-02-18T00:23:00Z,1,1,0,no,0,0,0,0.116,3,HTML,0,0,0,0,none
spam,0,1,0,0,2012-02-18T13:47:41Z,0,0,0,no,0,0,0,1.299,12,text,0,0,0,0,small
spam,0,1,0,0,2012-02-18T01:34:09Z,0,0,0,no,0,0,0,1.396,14,text,0,0,0,0,none
not spam,0,1,0,0,2012-02-18T11:30:39Z,0,0,0,no,0,0,0,3.819,87,HTML,0,1,0,8,small
spam,0,1,0,0,2012-02-18T11:30:39Z,0,0,0,no,0,0,0,1.954,50,text,0,0,0,6,none
spam,0,1,0,0,2012-02-18T16:35:52Z,0,0,0,no,0,0,0,0.833,28,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-18T16:35:52Z,0,0,0,no,0,0,0,4.705,3,HTML,0,0,0,1,small
spam,0,1,12,0,2012-02-19T00:00:33Z,0,0,2,no,0,0,0,2.09,39,text,0,1,0,0,big
spam,0,1,0,0,2012-02-18T22:20:41Z,0,0,0,no,0,0,0,13.698,198,text,0,0,0,0,none
spam,0,1,0,0,2012-02-19T21:27:11Z,0,0,4,no,9,0,0,11.742,176,HTML,0,1,0,0,small
spam,1,1,0,0,2012-02-20T03:28:18Z,0,2,0,no,0,0,0,0.537,22,text,0,0,0,3,small
spam,0,1,0,0,2012-02-18T18:03:11Z,0,0,0,no,0,0,0,0.814,20,text,0,0,0,0,none
spam,0,1,0,0,2012-02-19T19:15:38Z,0,0,0,no,0,0,0,0.394,9,text,0,0,0,0,small
spam,0,1,0,0,2012-02-20T13:27:44Z,0,0,0,no,0,0,0,0.238,13,text,0,0,0,0,big
spam,0,1,0,0,2012-02-20T11:21:28Z,0,0,5,no,0,0,0,3.215,82,HTML,0,0,0,0,big
spam,0,1,0,0,2012-02-21T01:10:43Z,0,0,0,no,0,0,0,14.124,206,text,0,0,0,1,none
spam,0,1,0,0,2012-02-21T04:44:11Z,0,0,0,no,0,0,0,0.702,14,text,0,0,0,0,none
spam,0,1,0,0,2012-02-21T09:20:18Z,0,0,0,no,0,0,0,1.068,14,text,0,0,0,0,small
spam,0,1,0,0,2012-02-21T08:34:56Z,0,0,3,yes,0,0,0,2.246,61,text,0,0,0,0,big
spam,0,1,0,0,2012-02-21T19:35:22Z,0,0,0,no,0,0,0,0.586,12,text,0,0,0,0,small
spam,0,1,0,0,2012-02-21T22:20:33Z,0,0,0,no,0,0,0,13.201,189,text,0,0,0,0,none
spam,0,1,0,0,2012-02-22T00:11:12Z,0,0,1,no,0,0,0,0.526,22,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-23T02:37:13Z,0,0,0,no,0,0,0,0.461,23,text,0,0,0,0,small
spam,1,1,0,0,2012-02-22T14:36:50Z,0,2,0,no,0,0,0,0.341,18,text,0,0,0,0,none
spam,0,1,0,0,2012-02-22T22:50:56Z,0,0,2,no,0,0,0,1.379,44,text,0,0,0,0,small
spam,0,1,0,0,2012-02-22T23:42:02Z,0,0,0,no,0,0,0,13.962,204,text,0,0,0,1,none
spam,0,1,0,0,2012-02-22T23:01:09Z,0,0,0,no,0,0,0,1.729,20,HTML,0,0,0,4,none
spam,0,1,0,0,2012-02-23T04:36:04Z,0,0,0,no,0,0,0,1.151,35,HTML,0,0,0,1,small
spam,1,1,0,0,2012-02-23T19:25:43Z,0,0,0,no,0,0,0,0.72,27,text,0,0,0,0,none
not spam,0,1,0,0,2012-02-23T14:23:15Z,0,0,0,no,0,0,0,4.126,90,HTML,0,0,0,6,small
spam,0,1,0,0,2012-02-24T01:20:58Z,0,0,0,no,0,0,0,0.609,21,text,0,0,0,1,small
spam,0,1,0,0,2012-02-23T17:01:48Z,0,0,0,no,0,0,0,1.355,29,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-23T23:04:48Z,0,0,0,no,0,0,0,13.595,197,text,0,0,0,0,none
spam,0,1,0,0,2012-02-24T03:38:22Z,0,0,0,no,0,0,0,50.146,1057,HTML,0,0,0,78,small
spam,0,1,0,0,2012-02-24T08:10:17Z,0,0,0,no,0,0,0,0.589,12,text,0,0,0,0,small
spam,0,1,0,0,2012-02-23T23:50:42Z,0,0,0,no,0,0,0,1.82,67,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-23T13:45:48Z,0,0,3,no,0,0,0,3.163,59,text,0,0,0,0,big
spam,0,1,0,0,2012-02-24T22:37:18Z,0,0,0,no,0,0,0,13.46,192,text,0,0,0,0,none
spam,0,1,0,0,2012-02-25T00:06:51Z,0,0,2,no,0,0,0,1.384,30,text,0,0,0,0,small
spam,0,1,4,0,2012-02-25T00:43:44Z,0,2,0,no,0,0,0,0.459,21,text,0,0,0,0,none
spam,0,1,0,0,2012-02-25T05:49:27Z,0,0,1,no,0,0,0,0.898,26,text,0,0,0,1,small
spam,0,1,0,0,2012-02-25T23:22:31Z,0,0,0,no,0,0,0,13.27,190,text,0,0,0,0,none
spam,0,1,0,0,2012-02-26T12:40:18Z,0,0,0,no,0,0,0,1.112,35,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-26T05:37:38Z,0,0,0,no,0,0,0,0.767,18,HTML,0,0,0,2,small
spam,0,1,0,0,2012-02-26T19:01:21Z,0,0,2,no,0,0,0,1.377,43,text,0,0,0,0,small
spam,0,1,0,0,2012-02-27T00:09:33Z,0,0,0,no,0,0,0,13.265,190,text,0,0,0,0,none
not spam,0,1,0,0,2012-02-26T16:35:15Z,0,1,0,no,0,0,0,4.264,138,HTML,0,0,0,0,small
spam,0,1,0,0,2012-02-26T16:39:57Z,0,0,0,yes,0,0,0,0.835,36,text,0,0,0,0,big
spam,0,1,0,0,2012-02-27T21:28:20Z,0,0,8,no,0,0,2,14.014,261,HTML,1,0,0,0,small
spam,0,1,0,0,2012-02-28T00:31:51Z,0,0,0,no,0,0,0,13.252,189,text,0,0,0,0,none
spam,0,1,0,0,2012-02-27T18:26:53Z,0,0,4,no,0,0,0,19.345,473,HTML,0,1,0,10,small
spam,0,1,0,0,2012-02-27T23:22:49Z,0,0,26,no,0,0,0,128.234,2908,HTML,0,0,0,939,small
spam,0,1,0,0,2012-02-27T23:19:52Z,0,0,5,no,0,0,0,2.62,69,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-28T10:28:33Z,0,0,0,no,0,0,0,0.11,5,text,0,0,0,1,none
spam,0,1,0,0,2012-02-28T10:22:17Z,0,0,0,no,0,0,0,0.171,5,text,0,0,0,0,none
spam,0,1,4,0,2012-02-28T10:19:20Z,0,2,0,no,0,0,0,0.341,18,text,0,0,0,0,none
spam,0,1,0,0,2012-02-28T14:02:05Z,0,0,0,no,0,0,0,0.172,5,text,0,0,0,0,none
spam,0,1,0,0,2012-02-29T02:27:05Z,0,0,0,no,0,0,0,0.586,12,text,0,0,0,0,small
spam,0,1,0,0,2012-02-29T00:13:22Z,0,0,0,no,0,0,0,13.34,191,text,0,0,0,1,none
spam,0,1,0,0,2012-02-28T22:17:28Z,0,0,1,no,0,0,0,10.602,184,HTML,0,0,0,2,big
spam,0,1,0,0,2012-02-29T20:02:49Z,0,0,0,no,0,0,0,0.721,24,text,0,0,0,0,small
spam,0,1,4,0,2012-02-29T07:55:56Z,0,2,0,no,0,0,0,0.459,21,text,0,0,0,0,none
spam,0,1,0,0,2012-03-01T05:40:27Z,0,0,0,yes,0,0,0,2.482,69,text,0,0,0,1,big
spam,0,1,0,0,2012-02-29T23:36:55Z,0,0,0,no,0,0,0,13.502,193,text,0,0,0,1,none
not spam,0,1,0,0,2012-03-01T12:52:12Z,0,0,0,no,0,0,0,40.283,694,HTML,0,0,0,30,small
not spam,0,1,0,0,2012-03-01T13:52:59Z,0,0,0,no,0,0,0,10.651,257,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-01T16:02:14Z,0,0,10,no,1,0,0,14.65,301,HTML,0,0,0,14,small
not spam,0,1,0,1,2012-03-01T12:56:25Z,0,0,0,no,0,0,0,0.275,7,text,1,0,0,2,small
not spam,0,1,0,0,2012-03-01T10:00:01Z,0,0,0,no,0,0,2,1.493,35,text,0,0,0,1,none
not spam,0,1,0,0,2012-03-01T18:06:49Z,0,0,0,no,0,0,0,1.295,35,HTML,0,0,0,3,none
not spam,0,1,0,0,2012-03-01T18:23:55Z,0,0,0,no,0,0,0,0.863,23,HTML,0,1,0,2,none
not spam,1,1,0,0,2012-03-01T14:08:04Z,0,0,0,no,0,0,0,4.85,56,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-01T19:20:26Z,0,0,0,no,0,0,0,6.649,146,HTML,0,0,0,7,small
not spam,0,1,0,0,2012-03-01T10:06:44Z,0,0,0,no,0,0,2,1.091,25,text,0,0,0,1,none
not spam,0,1,0,0,2012-03-01T11:33:54Z,0,0,0,no,0,0,0,12.168,165,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-01T15:52:45Z,0,0,0,no,0,0,0,0.438,13,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-03-01T16:18:03Z,1,1,0,no,0,0,0,7.204,115,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-01T16:26:02Z,0,0,0,no,0,0,0,24.269,619,HTML,0,0,0,1,small
not spam,1,1,0,1,2012-03-01T16:25:22Z,0,1,0,no,0,0,0,2.599,58,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-01T16:36:32Z,0,0,0,no,0,0,0,25.166,635,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-01T13:38:45Z,0,0,0,no,0,0,0,1.639,47,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-03-01T17:54:00Z,0,0,0,no,0,0,0,11.611,160,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-01T15:19:51Z,0,0,15,no,0,0,0,20.083,461,HTML,0,0,0,22,big
not spam,1,1,0,0,2012-03-01T18:36:16Z,0,0,0,no,0,0,0,1.486,27,text,0,0,0,2,none
not spam,0,1,0,1,2012-03-01T15:53:58Z,0,0,0,no,0,0,0,6.455,116,HTML,0,0,0,2,big
not spam,0,1,0,1,2012-03-01T15:54:20Z,0,0,0,no,0,0,0,2.149,54,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-03-01T15:56:03Z,0,0,0,no,0,0,0,0.888,23,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-01T16:04:51Z,0,0,0,no,0,0,0,1.386,35,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-01T19:18:59Z,0,0,0,no,0,0,0,1.475,18,text,0,0,0,0,big
not spam,0,1,16,1,2012-03-01T16:31:04Z,0,0,0,no,0,0,0,4.446,133,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-03-01T19:44:36Z,0,0,1,no,0,0,0,6.536,75,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-01T16:48:35Z,0,0,0,no,0,0,0,2.15,46,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-02T03:17:19Z,0,0,0,no,0,0,0,2.453,29,text,0,0,0,0,none
not spam,0,1,0,1,2012-03-01T15:39:24Z,0,0,0,no,0,0,0,4.007,93,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-01T16:29:10Z,0,0,0,no,0,0,0,7.881,231,HTML,0,0,0,4,big
not spam,0,1,0,0,2012-03-01T20:32:54Z,0,0,0,no,0,0,1,1.176,21,HTML,0,0,0,1,small
